ID,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOMESC,ENDESC,NUMESC,COMPLEND,ENDERECO,BAIESC,CODCEP,FONE1,FONE2,EMAIL,ED_DIRETOR,DIRETORIA,DRE,ED_ZONA,ZONA,CODESC,CODESCMEC,COD_EOL,ED_DEPADM,DEPADM,ED_TIPO,TIPO,ED_CATEG,CATEG,ALCRECHE,ALPRE,ALEE,AL9INI,AL9FIN,ALEM,ALPROF,ALEJAFUND,ALEJAEM,AL_TOTAL,CLCRECHE,CLPRE,CLEE,CL9INI,CL9FIN,CLEM,CLPROF,CLEJAFUND,CLEJAEM,CL_TOTAL,x,y
1303,355030814000026,3550308005006,14,CAMBUCI,09,SE,Centro,Centro,CR P CONV ARCO IRIS,JERONIMO DE ALBUQUERQUE,55,,JERONIMO DE ALBUQUERQUE,CAMBUCI,01520020,32093377,,,19910,Ipiranga,,1,URBANA,,35006765,309480,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,101,0,0,0,0,0,0,0,0,101,9,0,0,0,0,0,0,0,0,9,-46.620150447928246,-23.559241006400907
1304,355030849000035,3550308005008,49,LIBERDADE,09,SE,Centro,Centro,CR P CONV PEDACINHO DO CEU,CONSELHEIRO FURTADO,1029,,CONSELHEIRO FURTADO,LIBERDADE,01511001,32765259,,,19910,Ipiranga,,1,URBANA,,35006766,309481,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,137,0,0,0,0,0,0,0,0,137,13,0,0,0,0,0,0,0,0,13,-46.632294042354744,-23.562039399970434
1305,355030868000057,3550308005090,68,SACOMA,13,IPIRANGA,Sul,Sul 1,CR P CONV CRIACAO DE VALOR,PROFESSOR SYLLA MATTOS,318,,PROFESSOR SYLLA MATTOS,JARDIM SANTA CRUZ SACOMA,04182010,23311367,,,19910,Ipiranga,,1,URBANA,,35006767,309482,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,94,0,0,0,0,0,0,0,0,94,11,0,0,0,0,0,0,0,0,11,-46.597182986586766,-23.639113567475192
1306,355030872000145,3550308005159,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,CR P CONV LEAOZINHO,MORAIS COSTA,26,,MORAIS COSTA,VILA INDUSTRIAL,03253000,26671558,,,19910,Ipiranga,,1,URBANA,,35006768,309483,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,84,0,0,0,0,0,0,0,0,84,7,0,0,0,0,0,0,0,0,7,-46.52967375022598,-23.603249983874594
1307,355030878000002,3550308005001,78,SE,09,SE,Centro,Centro,CR P CONV TINDOLELE,VINTE E CINCO DE MARCO,135,,VINTE E CINCO DE MARCO,CENTRO,01021000,31078050,,,19910,Ipiranga,,1,URBANA,,35006770,309484,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,191,0,0,0,0,0,0,0,0,191,17,0,0,0,0,0,0,0,0,17,-46.63092410801986,-23.54840268144558
1308,355030869000094,3550308005027,69,SANTA CECILIA,09,SE,Centro,Centro,CR P CONV MUNDO FELIZ,CAMARAJIBE,253,,CAMARAJIBE,BARRA FUNDA,01154050,36617388,,,19910,Ipiranga,,1,URBANA,,35006771,309485,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,94,0,0,0,0,0,0,0,0,94,9,0,0,0,0,0,0,0,0,9,-46.66015919521473,-23.529645293606347
1309,355030843000097,3550308005288,43,JARDIM ANGELA,18,M BOI MIRIM,Sul,Sul 2,CR P CONV MATRIARCA I,DA CUMBICA,3415,,DA CUMBICA,CIDADE IPAVA,04947000,58375501,,,19903,Campo Limpo,,1,URBANA,,35006773,309488,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,153,0,0,0,0,0,0,0,0,153,10,0,0,0,0,0,0,0,0,10,-46.74612982591465,-23.730785766446576
1310,355030843000171,3550308005292,43,JARDIM ANGELA,18,M BOI MIRIM,Sul,Sul 2,CR P CONV CECILIA MARIA I,CARLO SARACENI,32,,CARLO SARACENI,JARDIM FRATERNIDADE,05870090,58337206,,,19903,Campo Limpo,,1,URBANA,,35006775,309489,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,102,0,0,0,0,0,0,0,0,102,7,0,0,0,0,0,0,0,0,7,-46.7721808952726,-23.681495514984753
1311,355030817000148,3550308005237,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CR P CONV ELIANA E SUA TURMINHA II,GUILHERME FLORENCE,202,,GUILHERME FLORENCE,JARDIM IPE,05797320,58230134,,,19903,Campo Limpo,,1,URBANA,,35006778,309490,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,139,0,0,0,0,0,0,0,0,139,6,0,0,0,0,0,0,0,0,6,-46.771784035337014,-23.65168013124642
1312,355030846000261,3550308005225,46,JARDIM SAO LUIS,18,M BOI MIRIM,Sul,Sul 2,CR P CONV PRINCESA THAYNNA,SATULNINO DE OLIVEIRA,94,,SATULNINO DE OLIVEIRA,JARDIM SAO LUIS,05813080,58528520,,,19903,Campo Limpo,,1,URBANA,,35006781,309491,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,208,0,0,0,0,0,0,0,0,208,18,0,0,0,0,0,0,0,0,18,-46.73366250412022,-23.6535665117372
1313,355030829000082,3550308005117,29,FREGUESIA DO O,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,CR P CONV RENASCER,JULIO DE LAMARE,140,,JULIO DE LAMARE,FREGUESIA DO O,02910080,39317361,,,19908,Freguesia/Brasilandia,,1,URBANA,,35006782,309492,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,170,0,0,0,0,0,0,0,0,170,11,0,0,0,0,0,0,0,0,11,-46.698328339869306,-23.50400953835305
1314,355030823000090,3550308005286,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,CEMEI JARDIM IPORANGA,INDOCHINA,125,,INDOCHINA,JARDIM DAS IMBUIAS,04829220,59243025,,,19927,Capela do Socorro,,1,URBANA,,35006783,400875,3,MUNICIPAL,311,CEMEI,1,ESCOLAS AUTONOMAS,160,174,0,0,0,0,0,0,0,334,14,6,0,0,0,0,0,0,0,20,-46.706695586248806,-23.731618177799675
1315,355030868000168,3550308005085,68,SACOMA,13,IPIRANGA,Sul,Sul 1,ESC PART ALEXANDRA COLEGIO,MARECHAL PIMENTEL,380,390,MARECHAL PIMENTEL,SACOMA,04248100,35962114,,,19910,Ipiranga,,1,URBANA,,35006784,309493,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,10,21,0,0,0,0,0,0,0,31,2,2,0,0,0,0,0,0,0,4,-46.596366990617206,-23.612000926495735
1316,355030858000004,3550308005213,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,CR P CONV LORENA RODRIGUES,BARAO ANTONIO DE ANGRA,39,,BARAO ANTONIO DE ANGRA,JARDIM BANDEIRANTES,04470280,56742280,,,19923,Santo Amaro,,1,URBANA,,35006787,309495,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,105,0,0,0,0,0,0,0,0,105,8,0,0,0,0,0,0,0,0,8,-46.65782701002515,-23.708904471154433
1317,355030822000006,3550308005164,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,CR P CONV MDLD DOCE INFANCIA,PROFESSOR QUINTINO MINGOIA,264,,PROFESSOR QUINTINO MINGOIA,AMERICANOPOLIS,04409030,55651789,,,19923,Santo Amaro,,1,URBANA,,35006788,309496,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,80,0,0,0,0,0,0,0,0,80,7,0,0,0,0,0,0,0,0,7,-46.65525242538502,-23.676954291661918
1318,355030823000203,3550308005287,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,ESC PART ESCOLA DE EDUCACAO INFANTIL DISCOVERY EIRELI,SENADOR TEOTONIO VILELA,5715,,SENADOR TEOTONIO VILELA,VILA SAO JOSE CIDADE DUTRA,04833001,34563332,,,19927,Capela do Socorro,,1,URBANA,,35006790,309497,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,10,5,0,0,0,0,0,0,0,15,4,2,0,0,0,0,0,0,0,6,-46.70812647527322,-23.748301085179047
1319,355030872000122,3550308005081,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,COLEGIO CUBA,ARTIA,436,,ARTIA,JARDIM INDEPENDENCIA,03223120,26741931,,,10205,Leste 5,,1,URBANA,,35006795,,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,4,6,0,17,0,0,0,0,0,27,2,2,0,3,0,0,0,0,0,7,-46.55793669756767,-23.592602865792482
1320,355030843000058,3550308005288,43,JARDIM ANGELA,18,M BOI MIRIM,Sul,Sul 2,CR P CONV VIDA E CULTURA,JOAO RODRIGUES PALHETA,34,,JOAO RODRIGUES PALHETA,JARDIM ARACATI,04949050,58325153,,,19903,Campo Limpo,,1,URBANA,,35006796,309498,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,230,0,0,0,0,0,0,0,0,230,16,0,0,0,0,0,0,0,0,16,-46.76853591946486,-23.71800716722843
1321,355030854000027,3550308005104,54,MORUMBI,10,BUTANTA,Oeste,Oeste,CEI INDIR JARDIM NORONHA,TRES CORACOES,500,B,TRES CORACOES,JARDIM NORONHA,04853040,55479712,,,19927,Capela do Socorro,,1,URBANA,,35006811,327221,3,MUNICIPAL,303,CEI INDIR,1,ESCOLAS AUTONOMAS,223,0,0,0,0,0,0,0,0,223,18,0,0,0,0,0,0,0,0,18,-46.70616266531878,-23.579655958890324
1322,355030813000101,3550308005127,13,CACHOEIRINHA,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,CR P CONV MARIA CLARA MACHADO,LAGOA SANTA,126,,LAGOA SANTA,JARDIM PERI,02652060,22588107,,,19908,Freguesia/Brasilandia,,1,URBANA,,35006813,309499,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,139,148,0,0,0,0,0,0,0,287,10,6,0,0,0,0,0,0,0,16,-46.65646610473031,-23.45829294341417
1323,355030821000053,3550308005062,21,CASA VERDE,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,ESCOLA CASANOVA,JORGE VALIM,344,,JORGE VALIM,VILA ESTER ZONA NORTE,02536000,27295766,,,10102,Centro,,1,URBANA,,35006815,,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,3,13,0,17,0,0,0,0,0,33,1,2,0,3,0,0,0,0,0,6,-46.64583796354555,-23.49651163769408
1324,355030883000023,3550308005176,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,ESC PART LIVING SCHOOL VIVENCIA INFANTIL BILINGUE LTDA ME,JAMANARI,331,,JAMANARI,VILA ANDRADE,05716140,37429208,,,19903,Campo Limpo,,1,URBANA,,35006822,309500,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,17,16,0,0,0,0,0,0,0,33,6,4,0,0,0,0,0,0,0,10,-46.73390755706136,-23.63024150791674
1325,355030840000014,3550308005109,40,JAGUARA,08,LAPA,Oeste,Oeste,CR P CONV ANA ISABEL,CANDIDO PORTINARI,1185,,CANDIDO PORTINARI,VILA JAGUARA,05114001,39110428,,,19921,Pirituba,,1,URBANA,,35006831,309501,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,58,0,0,0,0,0,0,0,0,58,5,0,0,0,0,0,0,0,0,5,-46.75683067753969,-23.506143827101212
1326,355030842000009,3550308005187,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,CR P CONV AS CORES DA INFANCIA,BLAS PARERA,264,,BLAS PARERA,PARQUE NACOES UNIDAS,02996130,25328559,,,19921,Pirituba,,1,URBANA,,35006832,309503,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,95,0,0,0,0,0,0,0,0,95,8,0,0,0,0,0,0,0,0,8,-46.7365131006771,-23.44609409290075
1327,355030840000013,3550308005109,40,JAGUARA,08,LAPA,Oeste,Oeste,CR P CONV BRUNA MIRANDA,MAESTRO LORENZO FERNANDES,53,,MAESTRO LORENZO FERNANDES,VILA DOS REMEDIOS,05105060,36212908,,,19921,Pirituba,,1,URBANA,,35006833,309502,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,59,0,0,0,0,0,0,0,0,59,4,0,0,0,0,0,0,0,0,4,-46.75443658994873,-23.510522539477343
1328,355030803000007,3550308005307,3,ANHANGUERA,01,PERUS,Norte,Norte 2,CR P CONV UNIVERSIDADE DA CRIANCA,ALBERTO CALLIX,275,,ALBERTO CALLIX,JARDIM ANHANGUERA,05267030,39166040,,,19921,Pirituba,,1,URBANA,,35006834,309504,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,87,0,0,0,0,0,0,0,0,87,8,0,0,0,0,0,0,0,0,8,-46.79500429371432,-23.440115429144786
1329,355030841000097,3550308005108,41,JAGUARE,08,LAPA,Oeste,Oeste,CR P CONV SEMEAR PARA O FUTURO,DOMINGOS MAZZEU,64,,DOMINGOS MAZZEU,VILA LAGEADO,05343070,23876808,,,19921,Pirituba,,1,URBANA,,35006837,309505,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,74,0,0,0,0,0,0,0,0,74,9,0,0,0,0,0,0,0,0,9,-46.75240096394953,-23.554307909359142
1330,355030840000005,3550308005109,40,JAGUARA,08,LAPA,Oeste,Oeste,CR P CONV NOSSO ENCANTO,CORONEL VIRGILIO DOS SANTOS,74,,CORONEL VIRGILIO DOS SANTOS,VILA JAGUARA,05115000,23859555,,,19921,Pirituba,,1,URBANA,,35006838,309506,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,79,0,0,0,0,0,0,0,0,79,9,0,0,0,0,0,0,0,0,9,-46.747096616644356,-23.51041315141584
1331,355030842000008,3550308005187,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,CR P CONV LE COM CRE,FRIEDRICH VON VOITH,410,,FRIEDRICH VON VOITH,JARDIM SAO JOAO JARAGUA,02995000,39448020,,,19921,Pirituba,,1,URBANA,,35006839,309507,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,73,0,0,0,0,0,0,0,0,73,6,0,0,0,0,0,0,0,0,6,-46.738103839890144,-23.44703870413307
1332,355030863000012,3550308005114,63,PIRITUBA,02,PIRITUBA-JARAGUA,Norte,Norte 2,CR P CONV ACOLHENDO COM AMOR,LUIS CARNEIRO,316,,LUIS CARNEIRO,VILA PEREIRA BARRETO,02936110,39713079,,,19921,Pirituba,,1,URBANA,,35006840,309508,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,91,0,0,0,0,0,0,0,0,91,7,0,0,0,0,0,0,0,0,7,-46.71981834705802,-23.484910153228558
1333,355030880000016,3550308005037,80,TATUAPE,25,MOOCA,Leste,Leste 1,SENAC SERRA DE BRAGANCA,SERRA DE BRAGANCA,990,,SERRA DE BRAGANCA,VILA GOMES CARDIM,03318000,32362383,,,15000,,,1,URBANA,,35006847,,4,PRIVADA,414,SENAC,1,ESCOLAS AUTONOMAS,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,2,0,0,2,-46.56590585334579,-23.544554614322564
1334,355030869000002,3550308005027,69,SANTA CECILIA,09,SE,Centro,Centro,CR P CONV AMIZADE BRASIL E CHINA,EDUARDO PRADO,676,,EDUARDO PRADO,CAMPOS ELISEOS,01218012,35674983,,,19910,Ipiranga,,1,URBANA,,35006848,309510,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,142,0,0,0,0,0,0,0,0,142,16,0,0,0,0,0,0,0,0,16,-46.65136116835033,-23.53165271823484
1335,355030881000035,3550308005134,81,TREMEMBE,06,JACANA-TREMEMBE,Norte,Norte 1,CR P CONV CORUJINHA ENCANTADA,HUMBERTO BORTOLO,588,Q4,HUMBERTO BORTOLO,BORTOLANDIA,02352000,29915390,,,19928,Jacana/Tremembe,,1,URBANA,,35006850,309511,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,94,0,0,0,0,0,0,0,0,94,10,0,0,0,0,0,0,0,0,10,-46.59684051236866,-23.452291065852172
1336,355030864000087,3550308005142,64,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,CR P CONV ALPHA BABY,BAIXO GUANDU,151,,BAIXO GUANDU,JARDIM POPULAR,03670060,35829316,,,19918,Penha,,1,URBANA,,35006854,309514,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,79,12,0,0,0,0,0,0,0,91,8,1,0,0,0,0,0,0,0,9,-46.50702690968906,-23.519804765537327
1337,355030873000204,3550308005206,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,CR P CONV GUSTAVINHO,ANDRE DE ALMEIDA,2456,,ANDRE DE ALMEIDA,PARQUE COLONIAL,03968005,29193888,,,19924,Sao Mateus,,1,URBANA,,35006855,309515,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,54,0,0,0,0,0,0,0,0,54,6,0,0,0,0,0,0,0,0,6,-46.472563552277585,-23.59844360172039
1338,355030873000073,3550308005208,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,CRP CONV LEAO DE JUDA,CASTOR,363,,CASTOR,CIDADE SATELITE SANTA BARBARA,08340120,27695100,,,19924,Sao Mateus,,1,URBANA,,35006857,309516,4,PRIVADA,401,PRIVADA COMUNITARIA,1,ESCOLAS AUTONOMAS,104,0,0,0,0,0,0,0,0,104,7,0,0,0,0,0,0,0,0,7,-46.462628178132746,-23.60664016199631
1339,355030873000114,3550308005212,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,CR P CONV REINO ENCANTADO GEGE,FREI ANTONIO VENTURA,370,,FREI ANTONIO VENTURA,JARDIM VERA CRUZ ZONA LESTE,08330000,20176020,,,19924,Sao Mateus,,1,URBANA,,35006858,309517,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,73,0,0,0,0,0,0,0,0,73,6,0,0,0,0,0,0,0,0,6,-46.47382551204064,-23.61308728601446
1340,355030873000036,3550308005207,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,CR P CONV ANDRE DE ALMEIDA,ANDRE DE ALMEIDA,1850,,ANDRE DE ALMEIDA,CIDADE SAO MATEUS,03966005,20171718,,,19924,Sao Mateus,,1,URBANA,,35006859,309518,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,107,0,0,0,0,0,0,0,0,107,13,0,0,0,0,0,0,0,0,13,-46.477431209142445,-23.595297531391644
1341,355030819000217,3550308005232,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,CR P CONV MARITEL II,RUA DOS MERCANTEIS,135,,RUA DOS MERCANTEIS,VILA FAZZEONI,05884000,951530582,,,19903,Campo Limpo,,1,URBANA,,35006864,309519,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,108,0,0,0,0,0,0,0,0,108,11,0,0,0,0,0,0,0,0,11,-46.77625032806075,-23.669501944137956
1342,355030883000047,3550308005176,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,CR P CONV GIRASSOL,JOSE RODRIGUES CARDEAL,50,,JOSE RODRIGUES CARDEAL,JARDIM SANTO ANTONIO,05723390,959543780,,,19903,Campo Limpo,,1,URBANA,,35006866,309520,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,123,0,0,0,0,0,0,0,0,123,14,0,0,0,0,0,0,0,0,14,-46.73053554843309,-23.642969588739373
1343,355030825000078,3550308005268,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CR P CONV TUPINIQUIM,CACHOEIRA TRES ILHAS,38,,CACHOEIRA TRES ILHAS,CONJUNTO HABITACIONAL CASTRO ALVES,08475130,20344418,,,19909,Guaianases,,1,URBANA,,35006868,309521,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,88,0,0,0,0,0,0,0,0,88,8,0,0,0,0,0,0,0,0,8,-46.391674944428374,-23.58215784852634
1344,355030896000163,3550308005257,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,CR P CONV JULIO CESAR,JURANDIR PAIS LEME,209,,JURANDIR PAIS LEME,JARDIM CENTENARIO,08430380,25157635,,,19909,Guaianases,,1,URBANA,,35006869,309522,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,69,0,0,0,0,0,0,0,0,69,9,0,0,0,0,0,0,0,0,9,-46.41925555285248,-23.524729951032615
1345,355030817000173,3550308005233,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CR P CONV-MARITEL,RUA MANUEL PINTO,102,,RUA MANUEL PINTO,JARDIM ELIZA,04037004,58166842,,,19903,Campo Limpo,,1,URBANA,,35006870,309523,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,180,0,0,0,0,0,0,0,0,180,19,0,0,0,0,0,0,0,0,19,-46.74790549585924,-23.637284173299886
1346,355030843000049,3550308005293,43,JARDIM ANGELA,18,M BOI MIRIM,Sul,Sul 2,CR P CONV CAMINHAR COM AMOR III,IVIRAPEMA,104,,IVIRAPEMA,PARQUE BOLOGNE,04941010,58347338,,,19903,Campo Limpo,,1,URBANA,,35006871,309524,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,249,0,0,0,0,0,0,0,0,249,29,0,0,0,0,0,0,0,0,29,-46.77893910908136,-23.696471226832802
1347,355030846000227,3550308005229,46,JARDIM SAO LUIS,18,M BOI MIRIM,Sul,Sul 2,CR P CONV AGAPE II,MAPORE,25,,MAPORE,JARDIM CASABLANCA,05846390,25068415,,,19903,Campo Limpo,,1,URBANA,,35006872,309525,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,304,0,0,0,0,0,0,0,0,304,40,0,0,0,0,0,0,0,0,40,-46.74567773379059,-23.652856574397802
1348,355030863000013,3550308005114,63,PIRITUBA,02,PIRITUBA-JARAGUA,Norte,Norte 2,CR P CONV EMMANUEL FILHO,DOUTOR ACHILES LISBOA,108,,DOUTOR ACHILES LISBOA,VILA BARRETO,02937090,23849323,,,19921,Pirituba,,1,URBANA,,35006875,309526,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,82,66,0,0,0,0,0,0,0,148,8,3,0,0,0,0,0,0,0,11,-46.72095673432874,-23.48622329921706
1349,355030831000108,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,CR P CONV ESPERANCA E VIDA II,DOUTOR FRANCISCO BUENO TORRES,33,,DOUTOR FRANCISCO BUENO TORRES,CONJUNTO HABITACIONAL JUSCELINO KUBITSCH,08465070,25180894,,,19909,Guaianases,,1,URBANA,,35006876,309527,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,63,0,0,0,0,0,0,0,0,63,5,0,0,0,0,0,0,0,0,5,-46.39533924122876,-23.56726220934208
1350,355030837000095,3550308005198,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,CR P CONV ESPACO BABY,GIOVANNI LEGRENZI,536,,GIOVANNI LEGRENZI,CIDADE ANTONIO ESTEVAO DE CARVALHO,08225270,20477476,,,19912,Itaquera,,1,URBANA,,35006879,309530,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,69,0,0,0,0,0,0,0,0,69,8,0,0,0,0,0,0,0,0,8,-46.4641636152806,-23.534224343128205
1351,355030871000047,3550308005174,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,ESC PART COLORIDO BEIJA-FLOR E E I,DIOGO DE QUADROS,219,,DIOGO DE QUADROS,SANTO AMARO,04710010,55624774,,,19923,Santo Amaro,,1,URBANA,,35006881,309532,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,20,4,0,0,0,0,0,0,0,24,6,2,0,0,0,0,0,0,0,8,-46.69368789969763,-23.627394758520527
1352,355030884000108,3550308005248,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,CR P CONV MUNDO DA ALEGRIA II,CARAIPE DAS AGUAS,930,,CARAIPE DAS AGUAS,JARDIM DOS IPES,08161360,25060461,,,19925,Sao Miguel,,1,URBANA,,35006882,309533,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,102,0,0,0,0,0,0,0,0,102,8,0,0,0,0,0,0,0,0,8,-46.413787547723594,-23.498024315461883
1353,355030830000311,3550308005282,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,CR P CONV ESTRADA DO SOL,CARLOS BARBOSA SANTOS,3050,,CARLOS BARBOSA SANTOS,JARDIM DAS PEDRAS ZONA SUL,04856600,59764402,,,19927,Capela do Socorro,,1,URBANA,,35006883,309534,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,178,0,0,0,0,0,0,0,0,178,15,0,0,0,0,0,0,0,0,15,-46.68226563378295,-23.777431316028476
1354,355030804000015,3550308005151,4,ARICANDUVA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,ESC PART SOSSEGO DA MAMAE BERCARIO,CORONEL JOSE LOPES DE TOLEDO,457,,CORONEL JOSE LOPES DE TOLEDO,VILA ANTONIETA,03475015,20812964,,,19912,Itaquera,,1,URBANA,,35006885,309544,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,9,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,-46.515950228383325,-23.57426032854732
1355,355030867000208,3550308005182,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,ESC PART -MAPLE BEAR PARQUE DOS PRINCIPES,AVENIDA PADRE TIAGO ALBERIONE,68,,AVENIDA PADRE TIAGO ALBERIONE,PARQUE DOS PRINCIPES,05396070,37836220,,,19902,Butantã,,1,URBANA,,35006886,309545,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,20,41,0,0,0,0,0,0,0,61,3,4,0,0,0,0,0,0,0,7,-46.773924985241074,-23.574053021386923
1356,355030855000070,3550308005301,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,CR P CONV ANA PAULA ANDRADE,HENRY PALMER,28,,HENRY PALMER,PARELHEIROS,04884150,59215889,,,19927,Capela do Socorro,,1,URBANA,,35006888,309538,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,137,0,0,0,0,0,0,0,0,137,11,0,0,0,0,0,0,0,0,11,-46.705480589263715,-23.823891508113714
1357,355030823000122,3550308005286,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,CR P CONV VENHA CONOSCO - UNIDADE VII,ALTINO MARTINS DA VITORIA,475,,ALTINO MARTINS DA VITORIA,JORDANOPOLIS,04830280,23868727,,,19927,Capela do Socorro,,1,URBANA,,35006891,309536,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,203,0,0,0,0,0,0,0,0,203,18,0,0,0,0,0,0,0,0,18,-46.70125876878506,-23.733842774742474
